SCENARIO:
 {
    "control": {
        "seed": 42
    }, 
    "file_name": "dt_iris_split_240", 
    "policy": {
        "step_pipeline": 240
    }, 
    "setup": {
        "algorithm": "DecisionTree", 
        "dataset": "iris", 
        "policy": "split", 
        "runtime": 300
    }, 
    "title": "Decision Tree on Iris with Split policy"
}
## Data Pipeline
Best score: 0.913333333333 (0.0733333333333) [P] | Score: 0.913333333333 (0.0733333333333) [P]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.966666666667 (0.0333333333333) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.74 (0.075718777944) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.966666666667 (0.04472135955) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.94 (0.0696020433927) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.666666666667 (1.11022302463e-16) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.553333333333 (0.030550504633) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.94 (0.0553774924195) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.553333333333 (0.030550504633) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.853333333333 (0.0653197264742) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.74 (0.0813770374382) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.666666666667 (1.11022302463e-16) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.953333333333 (0.0426874949162) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.553333333333 (0.030550504633) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.666666666667 (1.11022302463e-16) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.933333333333 (0.0788810637747) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.906666666667 (0.0679869268479) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.793333333333 (0.062893207547) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.666666666667 (1.11022302463e-16) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.94 (0.0553774924195) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.753333333333 (0.0896908269805) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.74 (0.0813770374382) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.666666666667 (1.11022302463e-16) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.666666666667 (1.11022302463e-16) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.966666666667 (0.04472135955) [P] | Score: 0.966666666667 (0.04472135955) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.973333333333 (0.0326598632371) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.96 (0.0442216638714) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.853333333333 (0.0653197264742) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.666666666667 (1.11022302463e-16) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.96 (0.0442216638714) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.666666666667 (1.11022302463e-16) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.813333333333 (0.0933333333333) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.96 (0.0442216638714) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.893333333333 (0.0742368581711) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.92 (0.049888765157) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.666666666667 (1.11022302463e-16) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.853333333333 (0.0653197264742) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.893333333333 (0.0904310664417) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.74 (0.0813770374382) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.666666666667 (1.11022302463e-16) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.933333333333 (0.0516397779494) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.926666666667 (0.0553774924195) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.666666666667 (1.11022302463e-16) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.933333333333 (0.0596284794) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.666666666667 (1.11022302463e-16) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.666666666667 (1.11022302463e-16) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.853333333333 (0.0653197264742) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.86 (0.0866666666667) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.666666666667 (1.11022302463e-16) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.96 (0.0442216638714) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.906666666667 (0.0442216638714) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.666666666667 (1.11022302463e-16) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.753333333333 (0.0896908269805) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.553333333333 (0.030550504633) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.666666666667 (1.11022302463e-16) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.566666666667 (0.04472135955) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.886666666667 (0.0733333333333) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.846666666667 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.666666666667 (1.11022302463e-16) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.72 (0.0777460252646) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.946666666667 (0.04) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.74 (0.0813770374382) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.666666666667 (1.11022302463e-16) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.853333333333 (0.0653197264742) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.846666666667 (0.06) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.946666666667 (0.0581186525805) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.946666666667 (0.049888765157) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.666666666667 (1.11022302463e-16) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.9 (0.0614636297153) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.953333333333 (0.0520683311727) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.666666666667 (1.11022302463e-16) [A]
Best score: 0.973333333333 (0.0326598632371) [A] | Score: 0.94 (0.0466666666667) [A]
#################### STEP RESULT ####################
BEST PIPELINE:
 {
    "features": [
        "features_PCA", 
        {
            "features__n_components": 4
        }
    ], 
    "normalizer": [
        "normalizer_MinMaxScaler", 
        {}
    ], 
    "rebalance": [
        "rebalance_NearMiss", 
        {
            "rebalance__n_neighbors": 2
        }
    ]
}
BEST ALGO CONFIG:
 {
    "criterion": "gini", 
    "max_depth": null, 
    "max_features": null, 
    "max_leaf_nodes": null, 
    "min_samples_leaf": 1, 
    "min_samples_split": 5, 
    "splitter": "best"
}
BEST SCORE: 0.973333333333 (0.0326598632371)
##################################################
